هل أستطيع تمديد إقام+ت+ي ؟	MSA
يا صاح , أتعرف أي مكان يستحق ال+رؤي+ة قريب+ا من هنا ؟	MSA
هل من ال+ممكن أن تخبر+ني عندما تعقر+وا علي ال+حقيب+ة ال+ضائع+ة ؟	MSA
ما اسم هذه ال+محمي+ة ؟	MSA
أصب+ت ب+سحج+ة .	MSA
هل من ال+ممكن أن احصل علي بعض ال+فاكه+ة ؟	MSA
هل أستطيع تناول غذائي ال+آن ؟	MSA
أريد أن أستبدل تل+ك ال+دولار+ات .	MSA
أحتاج إلى تاكسي . أنا في ساوث ما+ين ، و+ليبر+ت+ي .	MSA
هذه ليست تفاح+ة و+لكن+ها خوخ+ة .	MSA
سوف أعطي+ك روشت+ة . خذ+ها إلى ال+صيدلي+ة .	MSA
نسافر جواً ثلاث مر+ات في ال+أسبوع ، أيام ال+ثلاثاء و+ال+جمع+ة و+ال+سبت .	MSA
نعم لد+ي+نا هذا ، سوف نجهز+ها ل+ك .	MSA
ل , ا أريد فقط ال+زيار+ة بدون ميعاد .	MSA
هل أنت أمريكي ؟	MSA
لقد تعطل+ت سيار+ت+ي .	MSA
أين مظلل ال+عيون ؟	MSA
نريد ركناً هادئاً ، إن أمكن .	MSA
هل هذه ال+سيار+ة ال+أجر+ة متاح+ة ؟	MSA
هل هذه محط+ة قطار سريع ؟	MSA
متى ينبغ+ي أن آت+ي ؟	MSA
أريد دورقاً صغيراً من ال+خمر ال+أبيض .	MSA
آه . هل يمكن+ني ال+حصول على وجب+ت+ي فيما بعد ؟ أنا أشعر أنني لست على ما يرام ال+آن .	MSA
ب+ال+فعل لد+ي أخبار . أنا سأتزوج .	MSA
بنطل+ون أخر ؟	MSA
هل يمكن+ني ال+حصول على برنامج ؟	MSA
اقتحم+ت غرف+ت+ي ال+ليل+ة ال+ماضي+ة .	MSA
أرني ال+سمك+ة ال+تي رأي+ت+ها ال+يوم في كتاب ال+صور ، من فضل+ك .	MSA
انظر ال+تعليم+ات على علب+ة ال+طعام ال+فارغ+ة .	MSA
أريد نقوداً و+رقي+ة .	MSA
أليس لدي+ك دروس تجريبي+ة ؟	MSA
أين يمكن+ني أن أشتري طوابع بريد ؟	MSA
أنا من بريطان+يا ال+عظمى .	MSA
علي أن أفحص ذل+ك مع زوج+ت+ي .	MSA
أريد أن أحصل على تعويض لذل+ك .	MSA
يوجد صندوق ل+ل+هاتف أمام هذا ال+مصرف .	MSA
سأصل في ال+تاسع من ما+رس و+أغادر في ال+رابع عشر .	MSA
هذا غال قل+يلا+ً ، ألا تعتقد ؟	MSA
هل لدي+ك كعب ؟	MSA
أين ال+محط+ة ال+نهائي+ة ل+ل+حافل+ة ؟	MSA
هل تريد ب+ال+حلوي+ات ؟	MSA
هل تتحدث ؟	MSA
ال+شيء نفس+ه لي ، من فضل+ك .	MSA
طلب+ي لم يأت .	MSA
هناك ال+كثير من ال+ينابيع ال+حار+ة .	MSA
من فضل+ك غير خمس+ين آلاف ين إلى دولار+ات أمريكي+ة .	MSA
هذا حسن ب+ال+نسب+ة لي . في ال+واقع أحب أن أدخن .	MSA
أريد كوباً من ال+خمر ال+أحمر .	MSA
فقط إذا كان+ت مل+ك+ك ، سيدي . ها+ها ، مزح+ة صغير+ة .	MSA
ب+ال+تأكيد . كيف يمكن+نا خدم+ت+ك ؟	MSA
تحقيق شخصي+ة . آه ، هل جواز ال+سفر ينفع ؟	MSA
رقم غرف+ت+ي هو ثلاث+ة ست+ة و+عشر+ين . هل يمكن أن تأخذ ال+غسيل ؟	MSA
سأرى ما إذا كان أي من+ها يناسب+ني .	MSA
أريد غلاي+ة .	MSA
أحضر لي بعض من ال+جبن ال+مبشور .	MSA
هل يمكن أن أحصل على قمصان+ي نظيف+ة غداً صباحاً ؟	MSA
هل ل+ك أن تطلب من+ه أن يعاود ال+اتصال بي ؟	MSA
لماذا إذاً ؟	MSA
عذراً . هل يوجد محل كتب قريب من هنا ؟	MSA
ال+حافل+ة هناك .	MSA
أريد ل+فتان من ISO مائ+ة ، فيلم ملون ، ست+ة و+ثلاث+ين لقط+ة ، من فضل+ك .	MSA
أود أن أصرف هذا ال+شيك ب+سبع+ين دولاراً .	MSA
أود أن أشتري طوابع ل+عشر+ة ب+طاق+ات ب+ريدي+ة إلى ال+يابان ، من فضل+ك .	MSA
هل توجد مصارف ب+ال+قرب من ال+محط+ة ؟	MSA
أخشى أن يكون هناك خطأ في ال+فاتور+ة .	MSA
واحد شيزبرجر ل+كي أذهب ، من فضل+ك .	MSA
أجري .	MSA
هناك قطع في ب+لوزتي . أتساءل هل يمكن+ك أن تخيط+ي+ه لي ، من فضل+ك ؟	MSA
هل يمكن أن تقرض+ني سل+ك إمداد ؟	MSA
أين يمكن+ني أن أشتري حصير+ة ل+ل+شاطئ ؟	MSA
أعطني قطع+ة ل+حم ال+خنزير هذه ، و+لكن ليس بسم+ك تل+ك .	MSA
سنأ+ت+ي في ال+سابع+ة .	MSA
عندما أرى ال+أسعار ب+هذا ال+رخص ، يبد+و ال+أمر سخيفاً أن أشتري أي شيء في ال+يابان .	MSA
سرق+ت سجل+ات+ي ، أيضاً .	MSA
مخروط من ال+أيس كريم ال+فاني+ليا ، من فضل+ك .	MSA
أوافق . يجب أن تصبح طبيعي+ة جداً .	MSA
لاحظ ال+فجو+ة ، لاحظ ال+فجو+ة ، ثم قرب ال+أبواب ، من فضل+ك .	MSA
سأحتا+ج إلى بطاق+ة ائتمان .	MSA
من فضل+ك أعطني تقريراً عن ال+حادث .	MSA
لا ، أشكر+ك حال+ي+اً .	MSA
حس+نا ، ابق على ال+خط . سيد+/ ناكاجيما ، ال+آنس+ة+/ سايت+و يبد+و أن+ها لا ترد على ال+مكالم+ة . هل تريد+ني أن أتصل علي+ها فتر+ة أطول ؟	MSA
يبد+و أن+ها نادر+ة جداً .	MSA
أين بيان أمتع+ة ال+رحل+ة سبع+ة صفر ثلاث+ة ؟	MSA
شيء خطأ مع حقيب+ت+ك .	MSA
هل هذا سيفسد ؟	MSA
لا ، شكراً . من ال+أفضل أن لا أشرب ال+مزيد .	MSA
من فضل+ك أخبر+ني عن بعض ال+شوارع ال+مناسب+ة ل+ل+تسوق .	MSA
ال+آن ، هذه ال+لوح+ة خاص+ة جداً . رسم+ها تسوروتار+و كا+تاأو+كا . إن+ه معروف ب+أن+ه فنان عالم+ي .	MSA
لد+ي تقدير كبير ل+ل+موسيقى ال+كلاسيكي+ة .	MSA
حس+نا . ما هو اسم شري+ك+ك و+رقم+ه ، من فضل+ك .	MSA
عذراً . دعني أخرج ، من فضل+ك .	MSA
هل يمكن+ك أن تستدع+ي موظفاً يتحدث ال+ياباني+ة ؟	MSA
نزور أقارب+نا ك+ثيراً إلى حد ما .	MSA
ميكي هاياكا+وا . هذه غرف+ة سبع+ة صفر اثنين .	MSA
علي أن أمكث هنا ال+ليل+ة ، أليس كذل+ك ؟ هل يمكن+ك مساعد+ت+ي حجز غرف+ة ب+فندق ؟	MSA
يجب أن لا تكون طويل+ة . خمس+ة عشر دقيق+ة في ال+أغلب .	MSA
هل يمكن+ك أن تخبر+ني بقيم+ة هذه ال+مكالم+ة ؟	MSA
حس+نا ، هل يمكن+ك أن تخبر+ها أنني اتصل+ت ، من فضل+ك ؟ سأتصل ب+ها مر+ة أخرى فيما بعد .	MSA
هل توجد أي+ة جول+ة صباحي+ة ؟	MSA
هل تغير عمل+ات أجنبي+ة ؟	MSA
أن يمكن+ني أن أشتري لف+ة من ال+فيلم ؟	MSA
هل لدي+ك بير+ة يا+باني+ة ؟	MSA
أريد تسجيل أمتع+ت+ي .	MSA
هذه ال+سيد+ة كاوازو في غرف+ة رقم ست+ة عشر أحدى عشر .	MSA
مرحبا+ً ب+ك .	MSA
أيهما أكثر أهمي+ة ل+ل+شعب ال+ياباني , عيد رأس ال+سن+ة أم عيد ال+كريسماس ؟	MSA
لحظ+ة من فضل+ك .	MSA
من فضل+ك أكمل ال+بيان+ات ال+ناقص+ة في ال+تقرير .	MSA
منذ أمس .	MSA
تشمل تأمين ضد ال+تصادم وال+دين .	MSA
هل لد+ي+كم دبابيس زين+ة ذات تصميم+ات رائع+ة ؟	MSA
إنني أتصل من كشك عموم+ي في ماسي .	MSA
كم أجر ال+انتظار في ال+ساع+ة ؟	MSA
سيد+ات+ي ساد+ت+ي ، لد+ي+نا على متن رحل+ت+نا ال+يوم مضيف+ين يتحدث+ون ال+ياباني+ة يمكن ال+تعرف علي+هم من خلال ال+شار+ة ال+تي يلبسون+ه . إذا كن+ت تعرف أي شخص يريد مساعد+ة في ال+ترجم+ة ، من فضل+ك دع+نا نعرف .	MSA
هل توجد أي حقب+ة معين+ة ل+لفن تفضل+ها ؟	MSA
من فضل+ك تحقق من+ها مر+ة أخرى .	MSA
سر في خط مستقيم على طول ال+نهر حوال+ي نصف ميل . ستصل ل+ل+متنز+ه .	MSA
حسناً ، سأرس+ل+ها ل+ك إلى لاس ف+يجاس .	MSA
أبحث عن قميص ل+ل+جري .	MSA
هل تود شرب شيئاً من ال+حان+ة ؟	MSA
من ال+أفضل أن تستقل قطار ال+ثامن+ة و+ال+نصف .	MSA
ال+آن موسم جمع ال+محار ، لذل+ك سيكون+ون في حال+ة جيد+ة .	MSA
أريد ساع+ة مستعمل+ة .	MSA
سأقوم ب+تسجيل ال+دخول في تمام ال+ساع+ة ال+ثامن+ة مساءاً تقريباً .	MSA
ال+وقت يتأخر . يجب أن أرحل .	MSA
لم أستخدم خدم+ة ال+غسيل عند+كم . أيمكن+ك ال+تحقق مر+ة أخرى ؟	MSA
أريد شاي من فضل+ك .	MSA
كلاً ، لا يوجد .	MSA
هل هذه هي آخر محط+ة ؟	MSA
ل+نتصل ب+ه .	MSA
هل هذا ال+متبل حار ؟	MSA
أين يمكن+ني أن أستقل حافل+ة ل+مشاهد+ة ال+معالم ؟	MSA
أجل ، أريد مشاهد+ة معالم ال+مدين+ة .	MSA
شكراً على كرم ضياف+ت+ك .	MSA
ال+أمان+ة هي ال+سياس+ة ال+مثلى .	MSA
هل ل+ك أن توقظ+ني في تمام ال+سادس+ة من فضل+ك ؟	MSA
كم ال+سعر ل+نصف يوم ؟	MSA
أنا ك+ينجي .	MSA
هل تعرف أي أماكن جيد+ة ل+مشاهد+ت+ها في شيكاج+و ؟	MSA
حسناً ، في حال+ة إصرار كل+ي+كما , سأذهب معكم+ا .	MSA
أريد ال+قيام ب+حجز ل+ل+ساع+ة ال+ثالث+ة و+ال+نصف ظهراُ .	MSA
خزين+ة ال+ودائع , من فضل+ك .	MSA
من فضل+ك أحضر نبيذاً مناسباُ .	MSA
هل مطلوب من+ى دفع ثمن ال+غاز ؟	MSA
لص . أمسك+وا ب+ه .	MSA
من فضل+ك أعطني بعض ال+نقود ال+فك+ة .	MSA
إن+ها صغير+ة ال+جسم و+ذكي+ة .	MSA
مقل+ي من فضل+ك .	MSA
غسي+ل+ي لم يرجع حتى ال+آن .	MSA
على فكر+ة , هل أنت غير مشغول ال+سبت ال+قادم ؟	MSA
حسناً ، إذن , ربما سننس+جم مع بعض+نا .	MSA
إن+ها عامل+ت+ني كما لو كن+ت م+تسولا+ُ .	MSA
أفهم . هل يمكن+ك مساعد+ت+ي في هذا ال+مشكل+ة ال+أخرى أيضاُ ؟	MSA
هل يمكن+ك وضع عدس+ات نظر في هذا ال+نظار+ة ال+شمسي+ة ؟	MSA
يا ل+ها من كلاب ذكي+ة . من أي فصيل+ة ؟	MSA
وقع+ت من+ى ال+شوك+ة . من فضل+ك أحضر واحد+ة أخرى .	MSA
كان هذا ممتعا+ً .	MSA
ب+ال+تأكيد . سر في خط مستقيم ثم اتج+ه يمينا+ُ عند ال+ناصي+ة ال+ثالث+ة . ستجد+ه على يمين+ك .	MSA
أتعرف كاثي ؟ إن+ه عيد ميلاد+ها .	MSA
هل لدي+ك لوح+ة موضوع علي+ها ال+ألوان ؟	MSA
لكن ، هو , يا رجل كيف أعرف أن+ه ال+شيء ال+حقيق+ة ؟	MSA
هل يمكن+ني شرائ+ها معفا+ة من ال+ضرائب ؟	MSA
لا يمكن+ني وضع ال+أمتع+ة تحت ال+مقعد . هل ل+ك أن تحتفظ ب+ها ل+أجلي من فضل+ك ؟	MSA
هل يمكن أن تضع حقيب+ة ال+سفر هذه في صندوق ال+سيار+ة .	MSA
أنا خارج ال+آن . لذل+ك سآخذ+ها .	MSA
من فضل+ك أرسل أحداً ل+ل+طابق ال+علوي ل+يأخذ حقائب+ي ال+ساع+ة ال+سادس+ة و+ال+نصف .	MSA
ما نوع ال+خبز لد+ي+كم ؟	MSA
أين ال+مصعد ؟	MSA
هل يوجد أحد يستطيع ال+عزف على ال+بيانو ؟	MSA
شكراً . ل+كن+ني لا أعتقد أن عند+ي وقت ل+ل+إقام+ة لمد+ة ليل+تين . هل يمكن+ك حجز غرف+ة ب+سرير+ين لي في ذل+ك ال+فندق ليل+ة ال+ثاني عشر من ما+رس فقط ؟	MSA
لم نقرر بعد .	MSA
تعثر صديق+ي و+ال+توي كاحل+ه .	MSA
سأجرب ب+عضاً من ال+شراب ال+مثلج .	MSA
هل يوجد مطعم تايل+اندي قريب من هنا ؟	MSA
إن+ها ب+جور ذل+ك ال+مبنى ال+مرتفع . لذل+ك ارجع في نفس ال+طريق ال+ذي أتيت من+ه حتى إشار+ة ال+مرور . ثم اتج+ه يسارا+ً .	MSA
علي أن ألحق طائر+ة متجه+ة ل+لوس أنجليس باكر صباح غد .	MSA
إذاً يمكن+ني ب+كل ثق+ة أن أزكي برج مدين+ة سان فرانسيسكو . ف+هذا يعطي+ك فكر+ه عن سان فرانسيسكو .	MSA
أريد ال+حصول على تأمين .	MSA
تريد أن تشتري ثوبا .	MSA
كم أجر+ة ال+تاكسي حتى هذا ال+فندق ؟	MSA
أين ال+حمام ؟	MSA
هل يكلف+ني دخول هذا ال+مبنى أي أموال ؟	MSA
قم ب+ها ب+طريق+ت+ك .	MSA
ال+نافذ+ة محشور+ة .	MSA
نصف أوقي+ة من شانيل رقم خمس+ة من فضل+ك .	MSA
ما رأي+ك في بعض ال+قهو+ة ؟	MSA
هل أنا ب+حاج+ة إلى تذكر+ة ؟	MSA
ما هي تكلف+ة ال+خدم+ة تقريب+ا ؟	MSA
كم ال+مد+ة ال+تي يستغرق+ها من هنا ؟	MSA
كريم+ة و+سكر ؟	MSA
هل ثم+ة تخفيض+ات ل+ل+أعضاء ال+مشارك+ين ؟	MSA
هل هناك قطار فائق ال+سرع+ة في ال+تاسع+ة و+ال+نصف ؟	MSA
دعني افحص سائل ال+فرامل و+ال+محرك . يبد+و أن محر+ك سيار+ت+ك قد أوشك علي ال+توقف .	MSA
لم يكن خطئي .	MSA
لا كهرباء .	MSA
سوف أبلغ ال+شرط+ة بذل+ك .	MSA
هل سيحاسب كل واحد منا على مشروب+ات+ه م+نفرد+ا ؟	MSA
في أي مكان من ثلاثين حتى خمس+ين دولارا ل+ليل+ة .	MSA
من فضل+ك ، اصلح هذه .	MSA
في أيام ال+سن+ة ال+جديد+ة . و+في مناسب+ات خاص+ة مثل حفل+ات ال+زواج و+مراسم منح ال+جوائز أو في ال+عزاء .	MSA
لماذا لا تعطي+ها هدي+ة ؟	MSA
لقد انتقد+ت+ني ضم+نا .	MSA
يمكن أن أحضر في ال+ساع+ة ال+ثاني+ة .	MSA
هل هذه هي حقائب ال+رحل+ة جال صفر واحد ؟	MSA
هذه هي رحل+ت+ي ال+أولى إلى ب+اريس .	MSA
هل ل+ك أن تقدر ال+تكلف+ة قبل أن تبدأ ال+عمل في+ها ؟	MSA
تعالى ، من فضل+ك .	MSA
مت+ي سنستقل ال+قارب ؟	MSA
ليس لد+ي+نا حقيب+ة ل+مثل هذه ال+كمي+ة و+لذل+ك سأضع+ها في هذه ال+حقيب+ة ال+بلاستيكي+ة ال+كبير+ة .	MSA
أود لعب ال+تنس .	MSA
يوجد عصير أناناس و+برتقال و+طماطم .	MSA
ال+جانب ال+أيسر من هذه ال+دور ب+جوار ال+مصعد .	MSA
ما رأي+ك في مشاهد+ة فيلم آخر ؟	MSA
من فضل+ك ، بدل+ي شيك ال+مسافر+ين إل+ي نقود .	MSA
ربما أعطي+ك إجاب+ة أفضل من تل+ك بعد عرض+ين .	MSA
ما هي ال+مسرحي+ات ال+موسيقي+ة ال+معروض+ة حال+يا ؟	MSA
هل لدي+ك مرآ+ة ؟	MSA
سوف آخذ هذه ، من فضل+ك .	MSA
لا يمكن+ك جلب ال+ألعاب ال+ناري+ة إلى كندا .	MSA
ما أروع زوج+ت+ك من طاهي+ة .	MSA
هل تريد أي مساعد+ة ؟	MSA
هلا حجز+ت لي تاكسي ال+ساع+ة ال+سادس+ة صباح غد , من فضل+ك ؟	MSA
ماذا تفضل مع طبق+ك ال+رئيسي .	MSA
هذا ال+مكان مكتظ ب+ال+ناسب ، أليس كذل+ك ؟	MSA
عفواً . ستكون جاهز+ة في غضون خمس دقائق .	MSA
